Position;Crossing;Finishing;Volleys;Dribbling;BallControl;Agility;Interceptions
1;55;58;58;68;67;86;14
1;63;59;52;68;60;86;27
1;63;60;47;67;65;74;23
1;62;64;57;69;65;69;18
1;52;49;40;75;73;77;22
1;55;57;58;66;66;82;18
1;50;66;49;64;63;67;19
1;46;53;41;68;68;82;33
1;62;53;52;67;67;72;30
1;69;57;50;68;64;76;19
1;59;46;31;65;64;86;54
1;65;59;47;71;69;55;27
1;67;61;52;63;65;76;32
1;62;48;49;67;68;77;38
1;50;58;48;69;65;76;28
1;67;58;42;71;64;69;30
1;63;68;48;64;66;61;53
1;65;64;56;72;66;69;23
1;64;61;51;72;65;66;32
1;48;60;48;65;62;77;20
1;67;50;51;64;65;81;45
1;61;50;50;73;73;70;17
1;71;54;55;61;67;57;28
1;67;55;32;68;68;69;16
1;46;60;48;68;64;72;11
1;65;68;57;71;70;74;28
1;41;62;51;69;64;73;19
1;64;55;57;60;57;78;60
1;43;63;48;65;64;83;41
1;61;51;36;68;66;76;34
1;57;56;49;67;65;73;23
1;52;60;48;69;64;66;34
1;63;58;49;62;59;81;16
1;59;60;55;68;67;67;25
1;62;60;50;68;64;75;20
1;59;62;52;60;58;64;49
1;52;61;48;66;63;70;13
1;55;63;64;70;61;64;29
1;57;54;43;64;66;76;56
1;54;62;58;68;60;71;29
1;58;63;54;64;60;72;17
1;62;59;43;67;63;73;32
1;58;58;47;71;62;77;23
1;54;55;60;62;60;76;23
1;52;63;47;65;53;79;13
1;59;59;50;62;59;69;43
1;61;61;56;64;60;64;30
1;55;54;51;60;60;72;30
1;48;51;52;65;65;80;43
1;62;60;54;58;59;73;19
1;58;52;51;64;62;68;41
1;68;60;39;70;50;71;23
1;63;48;42;63;64;64;46
1;57;42;44;68;58;90;42
1;41;59;34;62;60;58;36
1;54;56;48;64;61;85;22
1;48;60;54;67;66;59;19
1;53;66;43;62;65;73;27
1;58;55;35;62;61;69;60
1;56;58;52;64;63;71;49
1;54;58;55;64;64;68;21
1;39;63;51;64;61;78;17
1;58;66;56;70;68;65;42
1;58;61;49;62;63;57;27
1;53;65;49;60;52;85;44
1;42;65;41;66;63;68;29
1;51;60;59;61;59;65;30
1;58;57;45;64;62;62;31
1;60;58;48;64;60;70;25
1;57;55;54;61;59;80;35
1;48;61;42;62;51;78;16
1;63;52;47;62;61;63;29
1;60;59;44;66;64;87;23
1;53;56;48;64;66;69;18
1;52;53;43;65;67;76;33
1;52;54;43;64;59;76;20
1;60;57;59;61;57;72;19
1;53;57;53;63;57;84;18
1;42;60;44;63;62;67;26
1;62;61;69;64;65;59;22
1;41;59;51;67;58;76;14
1;55;47;36;56;57;88;34
1;54;49;52;61;58;69;20
1;58;59;42;60;60;73;19
1;60;56;37;65;62;67;16
1;53;71;52;69;66;56;20
1;52;55;43;66;60;74;29
1;32;58;49;48;56;70;15
1;52;54;47;62;58;72;19
1;58;53;42;60;58;69;18
1;54;52;41;56;61;67;26
1;58;66;51;64;69;58;23
1;30;58;50;64;54;91;19
1;51;61;51;68;64;63;25
1;48;55;49;59;57;67;36
1;60;59;50;57;60;66;25
1;56;54;48;60;61;64;24
1;58;53;45;60;60;77;29
1;54;62;48;59;58;60;21
1;51;56;48;56;57;70;27
1;56;63;54;63;61;50;20
1;57;61;55;68;66;58;23
1;51;45;53;63;56;61;21
1;47;55;49;61;53;79;23
1;46;61;40;58;62;71;23
1;62;52;38;57;63;62;34
1;47;60;51;57;53;61;25
1;52;55;55;62;58;75;25
1;43;55;36;60;59;59;16
1;40;51;37;53;50;84;23
1;51;47;39;56;47;83;31
1;45;37;41;58;62;64;16
1;50;45;37;55;54;64;19
1;36;56;47;55;54;58;21
1;58;58;50;50;51;61;20
1;46;52;46;55;52;75;30
1;45;53;54;54;51;63;36
1;49;54;36;52;48;66;19
1;50;44;49;53;53;67;23
1;45;54;56;45;56;62;39
1;47;53;41;54;56;51;18
1;40;61;36;54;43;90;19
1;44;55;45;51;53;53;23
1;46;53;42;52;54;78;24
1;44;49;39;53;55;68;21
1;44;50;40;51;52;52;22
1;68;55;53;62;72;55;80
1;86;28;57;76;77;66;72
1;82;61;64;79;78;73;80
1;83;72;68;81;80;76;76
1;79;53;21;80;81;82;69
1;76;46;36;79;77;67;76
1;75;35;45;76;75;79;72
1;77;44;59;62;75;67;77
1;75;50;43;65;71;72;75
1;73;71;67;74;74;74;72
1;71;57;46;74;75;69;69
1;69;29;28;71;72;71;73
1;74;27;44;68;71;50;72
1;76;47;41;69;73;71;68
1;72;66;60;73;75;77;65
1;73;54;57;80;78;81;68
1;60;49;50;65;69;73;72
1;64;28;49;61;69;78;68
1;72;59;49;67;68;68;68
1;66;40;33;61;63;72;66
1;69;42;33;65;66;78;65
1;70;44;40;64;61;81;62
1;73;61;51;72;75;76;64
1;64;44;38;60;63;66;66
1;67;29;38;56;66;65;69
1;64;42;46;64;65;75;65
1;71;58;49;64;65;74;56
1;63;25;24;62;61;59;64
1;60;49;41;62;60;71;57
1;62;45;43;54;58;72;65
1;62;40;33;65;66;79;54
1;69;47;52;64;59;72;65
1;72;52;49;63;61;74;62
1;65;42;40;61;63;72;63
1;63;53;43;66;67;79;60
1;64;58;56;66;68;72;49
1;64;33;31;61;64;74;64
1;64;54;56;62;61;77;58
1;62;31;30;58;65;70;51
1;60;50;34;67;60;72;55
1;68;57;56;64;63;73;51
1;55;44;45;66;66;67;68
1;61;22;39;61;65;51;66
1;62;59;53;63;64;82;55
1;64;34;41;65;62;62;47
1;62;26;33;56;61;69;62
1;50;34;33;58;55;70;56
1;58;48;19;54;58;80;57
1;60;36;45;62;65;71;55
1;62;53;37;61;64;79;58
1;54;52;49;63;54;51;64
1;53;44;35;52;55;75;59
1;59;28;31;51;55;52;61
1;59;17;24;48;58;45;65
1;65;33;21;62;58;67;55
1;57;38;38;61;54;70;56
1;60;25;22;61;58;82;50
1;55;56;46;63;60;73;55
1;60;48;42;64;59;78;54
1;67;45;63;49;54;43;58
1;57;45;45;49;58;67;58
1;59;52;45;59;64;60;50
1;47;38;34;53;64;66;63
1;60;34;37;55;62;68;55
1;53;41;43;62;61;46;55
1;58;52;39;62;56;71;25
1;54;52;46;60;58;75;58
1;54;47;37;63;62;77;49
1;58;32;27;63;58;68;57
1;58;34;28;59;45;75;57
1;50;39;46;55;59;73;50
1;54;51;33;53;57;66;61
1;63;44;40;53;56;64;58
1;47;29;31;61;62;71;54
1;44;54;44;59;57;87;42
1;53;28;23;57;45;80;51
1;60;21;13;45;57;53;31
1;51;40;25;45;44;64;50
1;49;24;29;53;53;66;51
1;53;28;29;46;50;55;53
1;56;28;40;52;53;58;42
1;41;27;34;49;53;64;53
1;44;21;25;54;49;56;46
1;41;31;30;54;52;63;50
1;43;28;32;51;44;56;47
1;40;24;26;52;46;67;48
1;84;94;87;88;94;87;29
1;62;91;89;85;89;78;39
1;75;94;84;80;84;71;35
1;70;93;85;89;89;86;24
1;87;86;85;87;85;82;59
1;46;91;85;77;81;76;22
1;78;87;79;80;72;60;27
1;55;90;87;83;83;77;40
1;64;88;81;85;83;85;42
1;63;89;77;76;84;57;50
1;75;81;82;83;86;76;22
1;79;79;74;85;85;82;28
1;80;88;83;86;85;87;39
1;72;84;86;76;77;67;66
1;70;88;85;84;88;77;34
1;66;84;72;86;85;92;32
1;56;85;82;75;74;55;32
1;74;81;83;87;83;87;38
1;72;78;77;82;82;84;31
1;38;87;85;68;74;32;39
1;64;85;82;76;76;75;49
1;73;80;80;83;82;66;24
1;74;84;80;80;82;80;39
1;54;84;80;79;80;65;35
1;81;83;80;82;85;74;41
1;64;83;82;70;83;57;42
1;71;86;79;83;85;71;29
1;54;83;80;76;82;50;23
1;78;81;77;79;81;73;45
1;53;85;84;78;81;83;26
1;56;84;79;77;78;75;32
1;61;84;79;78;79;59;38
1;56;85;76;76;77;45;21
1;50;81;70;75;72;79;45
1;65;82;85;78;80;75;23
1;67;85;74;78;78;74;39
1;62;78;75;85;83;85;16
1;57;80;81;81;80;72;33
1;66;79;83;66;76;58;38
1;68;80;74;78;79;65;36
1;68;80;75;81;80;83;29
1;70;78;78;75;79;81;38
1;62;83;73;79;80;74;22
1;72;83;78;73;73;66;51
1;77;80;83;74;80;66;56
1;69;79;64;84;79;78;35
1;56;82;68;78;79;79;31
1;42;79;76;82;78;83;20
1;59;82;79;77;79;77;55
1;67;81;67;82;83;78;21
1;66;81;80;85;82;83;39
1;48;84;76;75;79;72;22
1;61;86;71;71;74;77;28
1;45;74;75;80;81;64;29
1;41;82;81;77;78;81;35
1;52;83;69;74;77;74;40
1;64;79;74;75;78;73;31
1;53;80;81;75;80;65;37
1;67;75;76;76;77;77;56
1;60;83;75;73;78;69;42
1;72;80;79;82;83;79;30
1;64;84;74;73;77;75;26
1;56;79;78;80;81;79;26
1;68;82;77;69;69;72;33
1;58;80;76;72;74;65;31
1;48;81;75;74;76;53;25
1;40;80;72;76;76;76;24
1;59;80;77;75;75;59;62
1;55;82;71;71;76;68;25
1;74;78;78;79;80;70;38
1;61;79;74;71;77;50;30
1;68;76;76;74;71;69;39
1;74;78;76;73;75;91;44
1;65;75;75;83;80;76;40
1;70;79;72;77;79;70;18
1;69;77;74;77;77;74;39
1;61;83;75;80;78;79;45
1;56;73;75;71;75;72;47
1;60;77;74;67;74;57;45
1;70;80;74;77;81;72;25
1;45;79;62;70;75;54;31
1;63;80;81;62;69;58;27
1;51;80;72;69;76;67;19
1;56;83;80;66;81;67;33
1;51;77;70;76;75;77;40
1;65;79;75;86;84;88;38
1;65;78;75;81;80;78;22
1;68;77;73;76;76;79;18
1;64;78;74;73;75;68;32
1;49;76;70;80;76;75;30
1;54;85;82;74;77;77;19
1;63;78;66;78;78;76;47
1;46;78;69;66;74;65;40
1;39;78;70;68;76;54;19
1;48;83;74;65;74;52;45
1;49;80;69;68;76;62;37
1;69;75;69;76;74;72;28
1;59;72;75;72;77;61;43
1;29;78;76;66;74;67;14
1;64;79;71;70;83;72;33
1;60;78;74;76;79;81;30
1;51;84;73;65;75;68;35
1;68;79;74;74;77;65;31
1;66;83;69;80;81;79;22
1;50;80;65;70;75;61;20
1;49;81;68;73;77;78;23
1;60;78;76;69;72;47;10
1;60;81;70;80;78;85;37
1;56;78;74;76;77;74;29
1;62;75;74;70;74;76;51
1;60;80;76;82;84;73;32
1;65;80;72;75;74;79;49
1;64;77;67;82;80;83;22
1;55;80;77;65;78;76;43
1;45;77;76;70;76;42;38
1;46;73;75;74;73;70;29
1;62;78;67;80;74;93;45
1;66;77;72;74;77;68;41
1;68;76;67;70;73;68;33
1;57;75;73;78;76;89;37
1;71;74;71;74;79;75;49
1;59;77;70;65;76;50;42
1;36;80;65;73;74;68;41
1;56;78;71;74;76;78;36
1;58;75;67;65;74;66;29
1;57;77;75;65;70;61;24
1;56;78;70;74;76;73;20
1;69;78;69;83;76;91;18
1;66;77;81;74;76;65;41
1;42;76;74;75;78;75;21
1;66;73;76;78;82;76;35
1;52;80;75;69;76;78;21
1;44;79;81;67;80;33;25
1;61;75;69;72;72;75;33
1;58;75;76;70;71;58;50
1;50;80;76;75;77;85;19
1;61;78;77;76;75;62;34
1;70;76;74;80;77;74;39
1;49;76;70;70;70;63;32
1;60;76;65;73;73;79;24
1;71;79;75;75;69;77;42
1;70;75;71;77;78;78;40
1;68;77;73;79;76;83;38
1;50;76;67;75;77;77;22
1;70;75;65;74;74;80;42
1;50;79;75;69;72;72;22
1;64;74;76;80;77;86;39
1;33;81;76;68;72;47;40
1;57;83;65;69;75;60;23
1;59;74;64;78;74;69;41
1;65;74;68;80;78;59;29
1;70;76;66;76;75;86;31
1;68;76;81;76;80;85;40
1;63;82;72;74;70;79;18
1;49;80;68;69;75;63;41
1;73;76;68;75;77;77;48
1;46;71;72;71;74;75;35
1;67;80;71;76;74;83;28
1;37;80;69;63;70;68;28
1;68;73;73;75;76;84;31
1;59;75;72;74;75;73;54
1;58;79;71;73;76;73;12
1;30;75;68;66;74;69;23
1;62;70;80;75;78;66;43
1;52;80;69;67;72;58;38
1;55;80;68;67;72;68;29
1;67;75;67;74;70;66;37
1;45;74;75;67;73;67;25
1;35;74;72;67;69;69;47
1;63;79;74;73;76;78;30
1;70;75;74;74;72;69;35
1;63;75;68;78;75;81;37
1;64;78;76;76;78;80;51
1;50;75;76;72;76;71;20
1;73;77;66;76;74;77;34
1;65;77;74;75;81;82;33
1;29;77;78;79;76;70;37
1;70;72;72;77;75;74;18
1;55;77;66;69;71;70;23
1;75;79;69;77;76;74;40
1;66;74;74;74;74;69;32
1;66;75;74;72;75;63;40
1;51;75;76;66;74;62;23
1;49;77;73;77;76;72;21
1;54;79;73;71;68;67;35
1;42;74;70;64;73;35;32
1;56;77;74;75;73;68;35
1;42;75;67;67;74;49;28
1;35;77;60;67;69;61;22
1;65;73;72;81;74;91;40
1;35;77;65;67;75;59;19
1;58;78;54;72;65;71;23
1;66;78;74;70;68;69;29
1;69;74;74;71;73;57;46
1;54;76;74;73;71;81;23
1;43;80;74;78;79;60;28
1;64;80;66;70;73;65;20
1;46;74;74;70;71;63;32
1;44;76;72;67;74;61;27
1;66;76;78;68;73;73;46
1;54;74;49;74;72;61;28
1;58;77;70;72;72;70;37
1;63;73;65;75;75;83;36
1;43;79;74;69;74;61;20
1;63;69;63;76;74;73;34
1;58;72;71;71;75;64;25
1;67;74;61;72;69;79;22
1;49;76;65;65;74;60;25
1;68;75;61;71;72;83;50
1;69;74;69;73;67;90;32
1;55;77;54;74;70;69;16
1;60;78;71;68;71;74;26
1;27;76;76;66;72;49;30
1;58;73;68;71;76;65;29
1;62;78;73;76;78;65;33
1;56;72;56;72;71;65;64
1;30;75;74;70;71;53;31
1;58;76;61;73;72;89;45
1;62;74;69;74;76;78;23
1;42;73;77;63;73;67;20
1;61;74;76;73;71;81;44
1;51;74;76;62;61;69;31
1;52;75;63;75;73;90;24
1;39;80;67;71;73;67;27
1;69;72;72;75;74;76;44
1;64;77;73;70;72;63;25
1;56;76;67;68;72;75;33
1;71;74;73;72;73;69;26
1;67;75;74;70;72;63;35
1;51;77;43;66;73;72;31
1;36;79;60;66;67;55;15
1;59;77;70;69;70;70;16
1;33;74;62;75;70;55;40
1;45;76;63;72;73;82;27
1;54;74;71;68;72;67;19
1;68;73;75;69;75;79;29
1;62;77;72;67;69;77;22
1;61;73;66;75;72;76;37
1;62;74;74;77;78;90;32
1;56;80;66;71;73;67;20
1;50;70;66;69;77;54;21
1;49;74;64;77;70;78;26
1;64;73;68;70;69;74;30
1;64;75;69;81;73;78;51
1;51;73;67;75;71;69;14
1;47;76;54;68;73;65;22
1;61;75;66;73;68;67;46
1;64;74;71;78;78;92;42
1;60;81;64;63;69;72;39
1;67;75;72;75;76;77;28
1;64;70;66;65;65;77;67
1;61;75;71;73;75;73;28
1;33;78;60;60;74;44;19
1;70;73;76;77;75;81;29
1;64;72;72;75;74;74;26
1;60;77;79;66;72;53;26
1;75;76;75;72;75;71;43
1;65;69;69;72;75;67;33
1;65;69;64;77;74;89;19
1;60;70;65;71;72;84;32
1;63;74;64;67;68;61;27
1;60;74;62;71;73;59;53
1;63;72;75;75;71;69;31
1;57;74;65;69;71;65;30
1;68;75;74;71;73;73;20
1;59;73;62;67;69;68;44
1;26;75;61;53;68;34;29
1;64;73;68;71;70;71;37
1;60;71;69;72;72;85;50
1;64;75;66;79;76;86;49
1;49;74;68;67;75;58;36
1;49;76;64;71;73;63;22
1;42;74;71;68;71;66;30
1;61;78;71;66;71;56;28
1;49;78;80;64;68;71;31
1;65;72;77;71;73;72;33
1;45;74;57;60;74;59;26
1;50;72;64;74;74;81;45
1;62;74;73;70;74;81;23
1;59;72;72;69;67;60;17
1;59;77;70;65;73;67;15
1;48;78;72;60;67;65;38
1;55;72;70;71;72;68;36
1;45;74;68;67;76;57;36
1;52;73;70;73;72;66;18
1;52;73;64;76;74;72;35
1;57;75;73;70;74;59;37
1;64;74;65;68;71;77;45
1;50;80;77;65;72;71;20
1;64;78;82;67;72;73;22
1;59;74;63;71;71;74;32
1;45;74;63;79;78;78;20
1;50;71;61;71;71;69;38
1;46;73;69;64;66;47;54
1;51;74;71;69;72;55;33
1;40;74;72;67;70;67;20
1;59;75;71;65;69;48;44
1;42;75;71;65;64;53;25
1;62;75;74;71;72;74;36
1;65;76;66;72;73;62;34
1;68;69;77;77;76;93;14
1;60;73;70;64;69;52;21
1;62;73;71;71;74;75;22
1;64;71;75;79;78;77;36
1;68;73;61;72;73;72;28
1;70;74;67;70;72;68;37
1;67;72;66;65;68;62;18
1;68;71;68;68;69;74;43
1;67;74;69;74;74;87;56
1;57;77;75;65;70;63;33
1;67;75;63;74;74;74;27
1;40;75;63;72;72;80;42
1;47;76;73;68;69;61;37
1;35;77;66;67;73;69;25
1;66;71;65;73;73;83;42
1;59;73;66;70;66;76;34
1;64;73;76;86;79;68;34
1;65;72;69;70;70;73;27
1;54;72;69;66;68;69;18
1;65;62;64;74;73;78;35
1;67;70;61;75;75;67;38
1;35;75;65;69;67;66;19
1;47;78;69;70;72;62;16
1;44;73;67;74;73;68;27
1;33;74;62;62;68;64;29
1;61;71;70;69;70;58;29
1;72;72;57;69;66;77;21
1;45;76;54;64;72;60;26
1;63;70;64;78;74;87;28
1;47;69;69;64;67;57;25
1;59;73;67;77;70;86;42
1;64;66;68;74;71;70;34
1;56;67;63;71;70;77;17
1;59;74;59;74;69;75;29
1;50;74;69;66;69;69;30
1;37;80;59;67;68;73;17
1;32;75;61;67;73;52;26
1;74;71;69;75;72;72;34
1;35;76;76;60;66;44;29
1;35;75;69;69;72;70;16
1;62;70;65;73;71;75;21
1;57;75;83;62;77;46;27
1;60;75;65;68;74;61;24
1;46;75;69;64;66;69;65
1;42;75;64;73;74;75;21
1;64;78;75;68;79;55;24
1;46;75;70;65;70;69;25
1;56;75;64;67;70;73;32
1;40;75;68;68;73;60;13
1;58;70;61;72;74;87;22
1;44;72;66;66;68;58;26
1;72;69;59;73;70;77;21
1;67;70;73;78;77;79;40
1;43;76;62;56;63;68;36
1;56;80;71;76;72;71;17
1;58;74;75;68;73;66;32
1;56;73;68;67;70;69;42
1;66;67;59;66;65;70;58
1;28;77;77;58;57;68;21
1;40;76;52;71;75;74;28
1;60;75;68;74;75;79;25
1;37;77;59;65;72;65;35
1;64;72;69;65;69;69;34
1;40;77;65;71;68;71;18
1;34;77;71;63;67;45;22
1;59;76;74;69;68;71;12
1;50;73;77;64;71;68;25
1;55;66;62;73;75;71;44
1;56;71;73;71;72;75;28
1;45;72;71;67;66;66;28
1;67;73;69;75;74;76;48
1;68;72;66;73;74;70;45
1;52;75;66;70;72;70;28
1;51;76;71;64;67;64;25
1;34;75;61;64;69;55;16
1;73;73;77;74;75;92;45
1;72;72;64;75;74;63;34
1;51;74;68;63;67;58;30
1;55;75;67;55;70;64;14
1;64;73;66;72;71;90;42
1;66;70;68;75;72;88;37
1;60;77;74;63;67;64;51
1;70;75;61;67;64;62;28
1;60;74;66;69;70;73;25
1;50;70;64;67;68;56;13
1;60;75;76;68;77;63;22
1;29;73;70;70;71;60;35
1;46;71;68;65;72;61;20
1;59;71;69;73;71;65;35
1;61;73;73;64;71;63;29
1;59;71;67;72;70;69;31
1;57;69;73;70;71;75;16
1;59;75;69;69;68;72;33
1;58;71;74;66;67;63;17
1;53;72;61;67;67;61;28
1;65;68;74;74;73;79;32
1;59;71;66;72;73;79;47
1;59;75;63;64;58;61;25
1;25;72;71;68;69;75;22
1;53;72;62;67;68;66;41
1;60;71;62;68;72;76;35
1;29;70;57;74;75;81;37
1;51;74;71;65;72;72;32
1;68;70;71;71;70;60;27
1;61;76;52;71;69;76;23
1;64;70;68;66;70;63;36
1;74;70;69;71;72;69;63
1;61;72;73;66;74;71;40
1;36;76;70;73;74;82;33
1;38;71;68;67;69;51;37
1;52;73;69;67;69;76;14
1;61;69;71;75;74;85;21
1;55;68;68;71;72;74;42
1;50;72;51;64;69;60;47
1;41;68;60;67;64;68;13
1;66;70;68;69;71;73;26
1;50;73;70;57;70;55;22
1;48;75;70;63;68;70;22
1;49;71;70;64;65;74;36
1;60;72;72;69;73;70;35
1;56;70;71;66;74;79;35
1;66;76;55;65;66;72;61
1;60;70;65;71;70;84;34
1;67;70;62;73;71;80;43
1;51;71;66;70;68;77;41
1;49;72;55;74;70;71;31
1;39;69;66;65;70;56;36
1;47;71;70;72;70;79;32
1;58;72;65;64;63;38;38
1;41;75;51;52;68;40;28
1;56;74;73;59;66;65;42
1;72;72;62;74;73;76;36
1;36;72;67;65;68;60;19
1;39;75;60;68;70;61;26
1;64;70;67;70;68;86;24
1;69;68;66;67;69;65;39
1;50;74;64;65;67;44;12
1;60;70;77;70;72;59;42
1;39;77;76;53;64;63;24
1;44;70;68;63;66;64;42
1;27;74;40;63;65;56;34
1;50;71;68;67;59;60;26
1;58;69;67;72;71;71;24
1;55;75;42;71;70;80;23
1;46;68;60;66;71;66;36
1;38;76;63;61;63;82;22
1;45;71;65;67;68;64;41
1;55;70;60;78;74;77;24
1;62;68;66;71;74;74;20
1;40;74;72;60;63;61;14
1;58;71;65;68;70;76;31
1;62;74;62;67;70;54;18
1;43;71;66;66;69;32;18
1;49;69;73;64;70;55;27
1;51;67;69;61;64;75;41
1;62;67;58;74;72;69;27
1;73;71;63;72;72;71;48
1;40;73;58;70;68;61;28
1;58;71;66;64;66;61;28
1;50;78;46;76;71;78;16
1;50;73;67;62;68;56;27
1;54;71;64;74;75;68;29
1;40;71;75;73;75;93;26
1;60;76;68;63;67;64;39
1;71;65;67;73;72;74;54
1;65;70;67;69;71;76;23
1;51;70;70;68;69;69;30
1;40;70;65;69;71;65;18
1;59;71;67;65;66;82;34
1;42;72;67;68;70;80;33
1;57;71;75;74;75;67;37
1;41;71;51;72;70;46;41
1;42;75;60;76;80;66;11
1;63;73;66;69;69;77;18
1;42;68;67;59;69;65;43
1;45;74;62;66;72;69;18
1;56;75;67;71;71;68;56
1;65;67;67;76;74;78;21
1;66;73;69;71;71;73;26
1;28;72;61;59;68;67;17
1;48;70;76;71;77;65;19
1;73;72;66;70;71;65;57
1;58;72;58;70;74;70;54
1;63;69;67;72;73;67;33
1;28;73;65;59;58;57;22
1;45;71;64;65;68;78;33
1;49;71;66;68;67;74;12
1;46;72;59;72;73;73;36
1;47;74;73;70;70;70;29
1;36;70;72;68;74;69;33
1;58;73;64;75;70;47;20
1;53;70;67;63;66;62;44
1;58;71;65;69;72;68;14
1;44;72;70;66;62;55;20
1;45;72;73;63;73;61;34
1;63;63;57;71;70;80;33
1;38;72;56;66;71;68;36
1;44;72;68;66;64;70;22
1;48;73;56;73;71;88;28
1;59;68;63;67;72;62;22
1;58;67;68;67;68;62;30
1;54;71;65;73;75;69;22
1;70;70;50;73;72;75;27
1;57;69;64;67;67;84;52
1;57;72;65;67;67;82;48
1;56;70;63;65;67;68;42
1;62;67;67;68;71;76;21
1;60;71;66;66;71;66;29
1;57;70;63;61;70;67;28
1;64;71;73;70;71;65;43
1;29;71;62;66;74;66;29
1;35;69;65;64;68;55;22
1;49;71;58;67;60;57;15
1;51;71;58;70;69;70;22
1;49;76;69;71;67;59;29
1;66;69;47;70;73;73;46
1;50;67;68;67;69;67;36
1;59;73;72;68;71;76;28
1;56;72;55;70;66;70;25
1;57;72;66;61;62;72;36
1;63;64;65;67;68;73;50
1;60;75;61;69;66;75;26
1;44;71;64;70;75;67;19
1;44;71;67;64;66;69;13
1;68;67;58;76;73;75;28
1;63;70;68;63;66;45;22
1;45;75;62;64;67;69;17
1;31;73;70;64;63;71;22
1;51;71;73;66;69;65;34
1;43;73;70;58;63;63;39
1;48;70;58;71;68;71;27
1;39;74;61;65;71;65;14
1;63;70;63;69;68;70;27
1;31;74;48;67;73;58;28
1;42;72;68;68;67;64;32
1;47;73;72;59;65;63;20
1;57;72;69;64;63;37;30
1;58;72;69;67;70;63;23
1;35;70;66;69;66;73;18
1;42;71;68;66;65;65;18
1;57;71;64;70;70;70;24
1;55;72;72;71;70;71;20
1;44;71;73;65;67;58;24
1;51;67;69;66;67;80;18
1;64;69;61;71;73;69;14
1;43;68;57;65;67;66;15
1;59;76;59;66;69;72;49
1;59;69;60;72;68;72;39
1;58;66;60;72;71;65;31
1;59;69;69;68;68;69;28
1;49;74;59;69;66;72;27
1;60;67;65;70;70;76;58
1;58;70;64;62;61;50;23
1;43;72;55;68;65;70;34
1;57;70;55;69;69;69;36
1;34;68;68;70;70;61;16
1;72;68;58;74;72;67;59
1;30;74;55;52;62;49;25
1;63;73;63;68;67;77;20
1;65;68;71;67;65;83;36
1;63;69;75;71;70;91;35
1;66;65;71;70;65;87;23
1;50;72;66;71;72;60;19
1;40;67;54;78;71;83;18
1;61;68;70;71;70;70;21
1;42;72;68;68;72;58;25
1;55;71;70;62;73;68;36
1;39;71;74;63;68;71;35
1;50;74;62;59;64;65;42
1;32;71;65;67;68;63;22
1;48;69;53;73;70;71;22
1;48;70;68;59;71;51;32
1;57;74;68;69;67;78;32
1;61;68;67;70;72;78;53
1;46;71;66;61;63;56;40
1;53;69;56;72;71;82;26
1;48;69;71;74;72;85;44
1;56;70;64;64;66;50;28
1;33;75;65;62;65;74;18
1;59;71;61;64;63;69;21
1;59;71;70;64;68;68;24
1;53;73;74;64;69;58;46
1;29;70;56;57;61;32;29
1;67;66;69;72;68;82;23
1;59;67;66;66;65;73;58
1;63;65;61;71;70;70;20
1;46;73;62;67;69;75;14
1;42;71;63;64;67;79;20
1;36;72;61;66;61;65;17
1;42;78;58;66;69;34;24
1;51;72;64;69;66;44;19
1;54;75;63;68;65;74;25
1;52;72;67;64;69;63;28
1;56;68;75;66;76;92;26
1;36;76;64;72;71;60;24
1;54;72;59;66;68;72;42
1;67;74;72;58;66;59;40
1;49;65;61;63;63;76;28
1;33;68;69;68;68;70;36
1;65;67;73;72;71;77;23
1;53;68;63;65;68;73;30
1;32;70;59;68;70;61;18
1;52;68;67;64;66;49;22
1;56;70;69;69;68;77;24
1;51;69;74;69;71;77;24
1;39;69;49;65;66;57;38
1;63;70;61;71;73;61;48
1;73;67;57;70;68;65;39
1;55;70;62;62;66;65;32
1;61;69;64;74;70;83;17
1;57;67;61;66;67;67;29
1;63;69;64;67;66;69;23
1;58;70;70;65;62;69;26
1;36;69;65;60;68;61;29
1;48;71;63;64;64;61;17
1;53;73;70;66;70;71;34
1;58;68;56;66;65;74;27
1;58;67;59;64;65;53;29
1;63;65;63;64;67;66;40
1;42;69;63;63;65;87;20
1;56;71;64;67;59;89;24
1;62;66;65;64;66;67;46
1;64;69;69;66;69;80;17
1;52;68;70;67;69;70;20
1;45;72;65;62;67;66;38
1;58;69;52;70;69;80;25
1;51;72;66;59;63;69;28
1;55;70;66;64;66;77;48
1;59;69;65;70;69;61;33
1;56;70;72;67;66;54;48
1;67;70;65;63;64;76;32
1;40;77;45;63;67;57;17
1;52;70;76;60;63;62;36
1;68;72;59;59;68;68;45
1;45;68;63;60;65;60;31
1;50;69;67;66;68;67;21
1;41;73;58;63;65;55;25
1;66;68;63;69;62;67;40
1;68;69;72;70;74;75;11
1;36;74;65;69;69;80;16
1;62;70;66;67;63;67;13
1;30;69;72;61;68;66;24
1;56;69;66;72;70;69;20
1;43;68;68;65;66;62;36
1;64;70;66;68;67;69;22
1;65;66;60;66;68;63;21
1;40;70;68;70;70;70;21
1;42;68;60;67;66;68;22
1;38;68;62;60;64;40;15
1;59;69;66;67;67;52;30
1;67;65;70;62;66;72;23
1;55;66;74;66;62;77;24
1;59;70;67;68;66;74;22
1;42;68;67;59;66;54;33
1;53;67;56;57;73;74;44
1;62;65;70;72;72;77;41
1;52;68;52;69;69;87;33
1;43;71;70;64;66;68;25
1;54;73;60;63;68;62;33
1;45;68;59;70;71;67;23
